relation_id,subject,predicate,object,hub_entity,hub_connectivity,confidence,section,source_paper,source_text,llama3.2_3b_text_accuracy,llama3.2_3b_text_faithfulness,llama3.2_3b_text_boundary_quality,llama3.2_3b_text_justification,llama3.2_3b_text_inference_time,llama3.2_3b_text_error,mistral_7b_text_accuracy,mistral_7b_text_faithfulness,mistral_7b_text_boundary_quality,mistral_7b_text_justification,mistral_7b_text_inference_time,mistral_7b_text_error,llama3.1_8b_text_accuracy,llama3.1_8b_text_faithfulness,llama3.1_8b_text_boundary_quality,llama3.1_8b_text_justification,llama3.1_8b_text_inference_time,llama3.1_8b_text_error
0xc61,The initial methanol concentration in the bioreactor,was,2g/L,,,,4.2.3 High cell density fed-batch cultivation (Fermentation 2),Copy of Adegbola thesis High Density Cultures20251113.pdf,"The  initial  methanol  concentration  in  the  bioreactor  was  2g/L.  Since higher growth rates were achieved at low methanol concentrations (Figure 4-3), feeding began  once  the  initial  methanol  concentration  decreased  to  0.4  g/L.  Sigma  SE-15  was used as the antifoam agent.",True,5.0,5.0,"The relation is accurately represented in the sentence, as it states that ""the initial methanol concentration in the bioreactor was 2g/L"" which directly corresponds to the extracted relation. The source sentence explicitly mentions the initial concentration and its value, indicating a direct statement of the relation.",2.73809814453125,,True,,,"The extracted relation accurately reflects the sentence, as it directly states the initial methanol concentration in the bioreactor. The subject, object, and predicate are all clearly defined and correctly identified in the source sentence.",4.722256898880005,,True,5.0,5.0,"The relation is directly stated in the sentence, with no ambiguity or need for inference. The entity boundaries (subject and object) are also correctly identified as ""The initial methanol concentration in the bioreactor"" and ""2g/L"", respectively.",5.028162002563477,
0xc1e,Initial specific growth rate,was,0.016 -,,,,4.2.1.2 Effect of ammonium on methanol-grown cells,Copy of Adegbola thesis High Density Cultures20251113.pdf,"Initial specific growth rate (1/h)

0.028

0.05

0.026

0.04 -

0.024

0.03

0.022

0.020 -

0.02 -

0.018

0.01

0.016 -

0.00

0.00

0.1

0.014

0.05

Fioure 4_4.",True,4.0,3.0,"The relation is accurately represented in the sentence, as it states that the initial specific growth rate ""was"" a certain value. However, the faithfulness rating is not a perfect 5 because the relation could be more directly stated if the values were explicitly compared to the extracted relation (e.g., ""was equal to 0.016-""). The boundary quality rating of 3 indicates that the subject and object boundaries are generally correct, but there might be some minor issues with the exact positioning or formatting of the entity names.",4.043971061706543,,True,,,"The extracted relation ""Initial specific growth rate was 0.016 -"" is accurately represented in the sentence as it directly states the initial specific growth rate values, and the subject and object boundaries are correctly identified. The subject ""Initial specific growth rate"" is the topic of the sentence, and the object ""0.016 -"" is one of the provided values for the initial specific growth rate.",7.384682893753052,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""Initial specific growth rate"" as the subject and ""0.016 -"" as the object. The entity boundaries are correctly identified, with no overlap or missing entities.",4.557774066925049,
0x205,Carrier gas flow rate,was,2 mL/min,,,,2.5.1. Gas chromatography,Copy of A. Priyadarsini et al. 202320251115.pdf,Nitrogen gas was used as carrier at 2 mL/min flow rate and split ratio 20:1.,True,4.0,3.0,"The relation is accurately represented in the sentence, as ""Nitrogen gas was used as carrier"" implies a specific flow rate. However, the faithfulness rating is not perfect because the source sentence also mentions a split ratio, which is not mentioned in the extracted relation. The entity boundaries are mostly correct, but the object position could be more precise (characters 35-45 would be more accurate).",3.133431911468506,,True,5.0,5.0,"The relation ""Carrier gas flow rate was 2 mL/min"" is directly stated in the source sentence. The subject, object, and predicate are correctly identified and the values align with the sentence.",3.946349859237671,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""2 mL/min"" explicitly mentioned as the flow rate of the carrier gas. The entity boundaries are also correctly identified, with ""Carrier gas flow rate"" being the subject and ""2 mL/min"" being the object.",4.525323867797852,
0xc1f,Initial specific growth rate,was,0.05,,,,4.2.1.2 Effect of ammonium on methanol-grown cells,Copy of Adegbola thesis High Density Cultures20251113.pdf,"Initial specific growth rate (1/h)

0.028

0.05

0.026

0.04 -

0.024

0.03

0.022

0.020 -

0.02 -

0.018

0.01

0.016 -

0.00

0.00

0.1

0.014

0.05

Fioure 4_4.",True,4.0,3.0,"The relation is accurately represented in the sentence, as it states that ""Initial specific growth rate"" was equal to 0.05. However, the faithfulness rating is not a perfect score because the sentence does not explicitly state that the value of 0.05 is the initial specific growth rate; instead, it appears as one of multiple values listed. The boundary quality rating is partially correct because the subject and object boundaries are identified, but they could be more precisely defined.",3.6868460178375244,,True,,,"The extracted relation ""Initial specific growth rate was 0.05"" is directly stated in the source sentence, where the subject and object are clearly identified and separated by a space. The values listed in the sentence represent different initial specific growth rates, with ""0.05"" being one of them, which aligns with the extracted relation.",5.712242126464844,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""Initial specific growth rate"" clearly being the subject and ""0.05"" explicitly mentioned as an object of the verb ""was"". The entity boundaries are also correctly identified, with no overlap or underlap between the subject and object positions.",5.243575096130371,
0x589,Hold time of oven at 100 ◦ C,was,5 min,,,,Cross-chunk Analysis,Copy of A. Priyadarsini et al. 202320251115.pdf,"The initial oven temperature was 40 ◦ C with a hold time of 3 min, which increased to 100 ◦ C with a hold time of 5 min at 5 ◦ C/min ramp rate, and finally the temperature increased to 200 ◦ C with a hold time of 3 min at 5 ◦ C/min ramp rate.",True,4.0,3.0,,4.3109540939331055,,True,5.0,5.0,"The relation ""Subject: Hold time of oven at 100 ◦ C, Predicate: was, Object: 5 min"" is accurately represented in the sentence. It directly states that the hold time for the oven at 100 ◦ C is 5 min. The entity boundaries are also correctly identified as the subject (oven) and object (5 min) are clearly defined in the sentence.",5.774955987930298,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""hold time of 5 min"" being a clear and explicit statement. The entity boundaries are also correctly identified, as ""Hold time of oven at 100 ◦ C"" is the subject, ""was"" is the predicate, and ""5 min"" is the object.",5.5821638107299805,
0x923,Na2H2PO4.7 H2O,was present in,the culture medium,,,,3.1.2.1 Growth medium,Copy of Adegbola thesis High Density Cultures20251113.pdf,"Since ammonium hydroxide was utilized for pH control, the culture medium which was based on that of Cornish et al., (1984)  was  modified  to  use  ammonium  sulfate  as  the  nitrogen  source;  0.66  g/L (NH4)2SO4, 0.53 g/L KH2PO4, 1.62 g/L Na2HPO4.7 H2O, 7 mg/L CaCl2.2H2O, 37 mg/L MgSO4.7  H2O,  11.2 mg/L  FeSO4.7H2O, 0.574 mg/L  ZnSO4.7H2O, 0.446 mg/L MnSO4.7H2O, 0.124 mg/L H3BO3, 0.096 mg/L NaMoO4.2H2O, 0.096 mg/L CoCl2.6H2O, and 0.166 mg/L KI.

carrier air in

aqueous methanol

solution methanol

vapor silicone

membrane (0.05"" thick)

A.

to sensor stainless

→ steel case

(1/4""' O.D)

PTFE

tubing

(1/32"" I.D)

ADRboard

analog/digital

CO2

analyzer

Air

in

Exhaust

air

Substrate

feed

pump

Methanol

sensor

Computer

with

Labview6.1

B.",,,,,14.730446100234985,,False,,,"The extracted relation ""was present in"" is partially supported by the sentence, as it implies that the compound Na2H2PO4.7 H2O is part of the culture medium, which is true. However, the sentence does not explicitly state that the compound was added to or present in the culture medium; rather, it mentions the composition of the modified culture medium.",9.583924055099487,,True,5.0,5.0,"The relation is directly stated in the sentence, and the entity boundaries (subject: Na2H2PO4.7 H2O, object: the culture medium) are correctly identified as they appear together with the predicate ""was present in"".",5.959959030151367,
0x921,KH2PO4,was present in,the culture medium,,,,3.1.2.1 Growth medium,Copy of Adegbola thesis High Density Cultures20251113.pdf,"Since ammonium hydroxide was utilized for pH control, the culture medium which was based on that of Cornish et al., (1984)  was  modified  to  use  ammonium  sulfate  as  the  nitrogen  source;  0.66  g/L (NH4)2SO4, 0.53 g/L KH2PO4, 1.62 g/L Na2HPO4.7 H2O, 7 mg/L CaCl2.2H2O, 37 mg/L MgSO4.7  H2O,  11.2 mg/L  FeSO4.7H2O, 0.574 mg/L  ZnSO4.7H2O, 0.446 mg/L MnSO4.7H2O, 0.124 mg/L H3BO3, 0.096 mg/L NaMoO4.2H2O, 0.096 mg/L CoCl2.6H2O, and 0.166 mg/L KI.

carrier air in

aqueous methanol

solution methanol

vapor silicone

membrane (0.05"" thick)

A.

to sensor stainless

→ steel case

(1/4""' O.D)

PTFE

tubing

(1/32"" I.D)

ADRboard

analog/digital

CO2

analyzer

Air

in

Exhaust

air

Substrate

feed

pump

Methanol

sensor

Computer

with

Labview6.1

B.",,,,"The extracted relation accurately reflects the content of the sentence, and the entity boundaries are clearly defined.",14.525688886642456,,True,5.0,5.0,"The subject ""KH2PO4"" and the object ""the culture medium"" are directly mentioned in the sentence as the components of the culture medium. The relation ""was present in"" is accurately represented as KH2PO4 is indeed present in the culture medium.",5.923681020736694,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""KH2PO4"" explicitly mentioned as part of the composition of the culture medium. The entity boundaries are also correctly identified, with ""KH2PO4"" serving as the subject and ""the culture medium"" as the object.",6.234711170196533,
0x924,CaCl2.2H2O,was present in,the culture medium,,,,3.1.2.1 Growth medium,Copy of Adegbola thesis High Density Cultures20251113.pdf,"Since ammonium hydroxide was utilized for pH control, the culture medium which was based on that of Cornish et al., (1984)  was  modified  to  use  ammonium  sulfate  as  the  nitrogen  source;  0.66  g/L (NH4)2SO4, 0.53 g/L KH2PO4, 1.62 g/L Na2HPO4.7 H2O, 7 mg/L CaCl2.2H2O, 37 mg/L MgSO4.7  H2O,  11.2 mg/L  FeSO4.7H2O, 0.574 mg/L  ZnSO4.7H2O, 0.446 mg/L MnSO4.7H2O, 0.124 mg/L H3BO3, 0.096 mg/L NaMoO4.2H2O, 0.096 mg/L CoCl2.6H2O, and 0.166 mg/L KI.

carrier air in

aqueous methanol

solution methanol

vapor silicone

membrane (0.05"" thick)

A.

to sensor stainless

→ steel case

(1/4""' O.D)

PTFE

tubing

(1/32"" I.D)

ADRboard

analog/digital

CO2

analyzer

Air

in

Exhaust

air

Substrate

feed

pump

Methanol

sensor

Computer

with

Labview6.1

B.",,,,,14.846887350082397,,True,5.0,5.0,"The subject ""CaCl2.2H2O"" and the object ""the culture medium"" are directly mentioned in the sentence as the components of the culture medium, making the relation ""was present in"" accurately represented. The faithfulness is high because the relation is explicitly stated in the source. The boundary quality is perfect since the subject and object are correctly identified within the given characters.",6.97800612449646,,True,5.0,5.0,"The relation is directly stated in the sentence, and the entity boundaries are correctly identified as ""CaCl2.2H2O"" (subject) and ""the culture medium"" (object).",5.408978223800659,
0x92f,KI,was present in,the culture medium,,,,3.1.2.1 Growth medium,Copy of Adegbola thesis High Density Cultures20251113.pdf,"Since ammonium hydroxide was utilized for pH control, the culture medium which was based on that of Cornish et al., (1984)  was  modified  to  use  ammonium  sulfate  as  the  nitrogen  source;  0.66  g/L (NH4)2SO4, 0.53 g/L KH2PO4, 1.62 g/L Na2HPO4.7 H2O, 7 mg/L CaCl2.2H2O, 37 mg/L MgSO4.7  H2O,  11.2 mg/L  FeSO4.7H2O, 0.574 mg/L  ZnSO4.7H2O, 0.446 mg/L MnSO4.7H2O, 0.124 mg/L H3BO3, 0.096 mg/L NaMoO4.2H2O, 0.096 mg/L CoCl2.6H2O, and 0.166 mg/L KI.

carrier air in

aqueous methanol

solution methanol

vapor silicone

membrane (0.05"" thick)

A.

to sensor stainless

→ steel case

(1/4""' O.D)

PTFE

tubing

(1/32"" I.D)

ADRboard

analog/digital

CO2

analyzer

Air

in

Exhaust

air

Substrate

feed

pump

Methanol

sensor

Computer

with

Labview6.1

B.",,,,,13.907324314117432,,True,5.0,5.0,"The relation ""KI was present in the culture medium"" is directly stated in the sentence as KI (characters 449-451) is listed among the components of the culture medium (characters 54-72). The entity boundaries are correctly identified, as both subject and object are accurately defined.",6.334364891052246,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""KI"" explicitly mentioned as being present in ""the culture medium"". The entity boundaries are also correctly identified, with ""KI"" clearly marked as the subject and ""the culture medium"" as the object.",5.514041900634766,
0x930,MgSO4.7 H2O,was present in,the culture medium,,,,3.1.2.1 Growth medium,Copy of Adegbola thesis High Density Cultures20251113.pdf,"Since ammonium hydroxide was utilized for pH control, the culture medium which was based on that of Cornish et al., (1984)  was  modified  to  use  ammonium  sulfate  as  the  nitrogen  source;  0.66  g/L (NH4)2SO4, 0.53 g/L KH2PO4, 1.62 g/L Na2HPO4.7 H2O, 7 mg/L CaCl2.2H2O, 37 mg/L MgSO4.7  H2O,  11.2 mg/L  FeSO4.7H2O, 0.574 mg/L  ZnSO4.7H2O, 0.446 mg/L MnSO4.7H2O, 0.124 mg/L H3BO3, 0.096 mg/L NaMoO4.2H2O, 0.096 mg/L CoCl2.6H2O, and 0.166 mg/L KI.

carrier air in

aqueous methanol

solution methanol

vapor silicone

membrane (0.05"" thick)

A.

to sensor stainless

→ steel case

(1/4""' O.D)

PTFE

tubing

(1/32"" I.D)

ADRboard

analog/digital

CO2

analyzer

Air

in

Exhaust

air

Substrate

feed

pump

Methanol

sensor

Computer

with

Labview6.1

B.",,,,,14.40238904953003,,True,,,"The extracted relation ""MgSO4.7 H2O was present in the culture medium"" is directly stated in the source sentence, as MgSO4.7 H2O is listed among the components of the culture medium. The subject and object boundaries are correctly identified, as they correspond to the specific compound and its context within the sentence.",6.889573097229004,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""the culture medium"" explicitly mentioned as the object of the predicate ""was present in"". The subject and object boundaries are also correctly identified, with ""MgSO4.7 H2O"" being the subject and ""the culture medium"" being the object.",6.1253509521484375,
